traffic_volume,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time
914.0,None,,1.78,0.0,,Rain,moderate rain,20-09-2018 04:00
6295.0,None,306.07,0.0,0.0,0.0,Clear,Sky is Clear,18-07-2013 15:00
742.0,,,0.0,0.0,75.0,Drizzle,light intensity drizzle,31-03-2013 01:00
3813.0,None,269.0,0.0,0.0,1.0,Clear,sky is clear,05-01-2013 11:00
7107.0,None,279.5,0.0,0.0,75.0,Clouds,,20-11-2013 07:00
,None,274.22,0.0,0.0,40.0,Mist,mist,21-01-2018 01:00
683.0,None,270.14,0.0,0.0,1.0,Clear,,
793.0,,290.37,0.0,0.0,92.0,Clouds,overcast clouds,24-09-2016 01:00
4015.0,None,270.42,0.0,0.0,90.0,Snow,light snow,17-12-2017 14:00
4683.0,None,280.87,0.0,0.0,,Drizzle,light intensity drizzle,26-03-2016 13:00
,None,287.29,0.0,,1.0,Fog,fog,11-08-2017 04:00
4662.0,None,274.78,0.0,0.0,90.0,Clouds,overcast clouds,17-01-2013 11:00
5432.0,,273.35,0.0,0.0,1.0,Clear,sky is clear,31-03-2017 06:00
306.0,None,292.51,0.0,,1.0,Drizzle,drizzle,30-05-2018 02:00
4606.0,None,279.35,0.0,0.0,91.0,,light rain,19-10-2012 09:00
439.0,None,265.79,,0.0,1.0,,sky is clear,19-11-2017 03:00
3917.0,None,272.15,0.0,0.0,90.0,,fog,03-04-2018 13:00
2867.0,None,292.21,0.0,0.0,,Clear,sky is clear,27-08-2015 21:00
3942.0,None,297.9,0.0,0.0,1.0,,sky is clear,25-07-2016 10:00
440.0,None,290.7,0.0,0.0,1.0,Clear,sky is clear,30-05-2014 03:00
6185.0,None,,0.0,0.0,40.0,Clouds,scattered clouds,05-01-2018 17:00
5409.0,None,291.12,0.68,0.0,92.0,Mist,,02-06-2014 06:00
3190.0,None,271.88,0.0,0.0,90.0,Snow,light snow,08-12-2017 20:00
5113.0,None,273.73,0.0,0.0,75.0,Clouds,,06-12-2012 13:00
4764.0,None,295.28,0.0,0.0,,Clear,sky is clear,09-06-2017 10:00
1768.0,None,261.02,0.0,0.0,85.0,Clouds,overcast clouds,06-02-2013 22:00
4456.0,None,273.55,0.0,0.0,75.0,Haze,haze,13-11-2017 10:00
2867.0,None,282.78,0.0,0.0,90.0,Mist,mist,11-05-2016 05:00
4384.0,None,268.89,0.0,0.0,90.0,Mist,mist,17-12-2012 10:00
760.0,None,294.23,11.78,0.0,90.0,Mist,mist,06-07-2015 04:00
3435.0,None,272.65,0.0,0.0,5.0,Clear,sky is clear,11-11-2017 19:00
278.0,None,257.33,0.0,0.0,64.0,Mist,mist,23-12-2013 02:00
5329.0,None,285.54,0.0,0.0,90.0,Rain,moderate rain,11-05-2016 14:00
3678.0,None,284.75,0.0,0.0,90.0,Clouds,overcast clouds,18-05-2017 19:00
,None,287.35,0.0,0.0,90.0,Drizzle,light intensity drizzle,07-10-2017 13:00
2953.0,None,285.58,0.0,0.0,90.0,Clouds,overcast clouds,25-08-2015 05:00
331.0,None,276.22,0.0,0.0,90.0,Mist,mist,12-04-2018 03:00
859.0,None,273.85,,,64.0,Mist,mist,06-11-2013 04:00
4696.0,None,266.55,0.0,,1.0,Clear,sky is clear,19-12-2016 16:00
4403.0,,300.91,0.0,0.0,1.0,Clear,sky is clear,26-06-2016 13:00
2972.0,,267.43,0.0,0.0,90.0,Clouds,overcast clouds,
3696.0,None,280.55,0.0,0.0,90.0,Mist,mist,02-12-2012 14:00
563.0,,293.65,0.0,0.0,1.0,Rain,light rain,08-06-2017 01:00
1016.0,None,,0.0,0.0,90.0,Thunderstorm,thunderstorm with light rain,21-05-2013 23:00
300.0,None,276.03,0.0,0.0,64.0,Clouds,broken clouds,10-11-2013 03:00
4622.0,None,269.1,,0.0,64.0,Clouds,broken clouds,12-11-2013 18:00
425.0,None,257.42,0.0,0.0,40.0,Haze,haze,24-02-2018 03:00
245.0,None,275.55,0.0,0.0,90.0,Mist,mist,01-05-2017 02:00
4723.0,,287.36,0.0,,90.0,Mist,mist,25-10-2012 11:00
2169.0,None,258.34,0.0,,5.0,Clear,sky is clear,03-01-2017 20:00
336.0,None,,0.0,0.0,1.0,Clear,sky is clear,
1522.0,None,285.1,0.9,,90.0,Drizzle,light intensity drizzle,19-05-2014 22:00
4779.0,None,301.42,0.0,0.0,90.0,Clouds,overcast clouds,19-08-2018 15:00
2849.0,None,299.43,0.0,0.0,0.0,Clear,Sky is Clear,
872.0,None,291.35,0.0,0.0,90.0,,mist,28-06-2017 04:00
2061.0,None,273.601,0.0,0.0,0.0,Clear,Sky is Clear,22-10-2016 07:00
316.0,None,269.78,,0.0,75.0,Clouds,broken clouds,02-04-2014 01:00
4691.0,,283.11,0.0,0.0,,Clouds,overcast clouds,09-10-2012 11:00
1670.0,None,0.0,0.0,0.0,0.0,Clear,sky is clear,02-02-2014 08:00
2630.0,None,275.68,0.0,0.0,75.0,Mist,mist,17-11-2017 22:00
2679.0,None,,0.0,0.0,90.0,Clouds,overcast clouds,11-10-2012 21:00
4874.0,None,,0.0,0.0,100.0,,overcast clouds,07-08-2013 10:00
781.0,None,,0.0,0.0,1.0,Clear,,08-01-2017 05:00
4523.0,None,281.15,0.0,0.0,90.0,Haze,haze,03-04-2017 09:00
1873.0,None,277.4,0.0,0.0,,,broken clouds,13-05-2016 23:00
315.0,None,,55.63,0.0,68.0,Rain,very heavy rain,07-08-2013 02:00
5264.0,None,288.22,1.3,0.0,90.0,Mist,,20-09-2018 09:00
5258.0,None,276.28,0.0,0.0,90.0,Drizzle,light intensity drizzle,01-05-2017 15:00
791.0,None,282.75,0.0,0.0,90.0,Clouds,overcast clouds,03-06-2013 04:00
6789.0,None,271.36,0.0,0.0,,Fog,fog,
2975.0,None,256.94,,0.0,1.0,Clear,sky is clear,
2675.0,None,292.36,0.0,0.0,1.0,Clear,sky is clear,10-10-2015 21:00
561.0,None,,0.0,0.0,,Clear,sky is clear,09-10-2013 00:00
231.0,None,,0.0,0.0,90.0,Mist,mist,06-03-2018 02:00
5845.0,None,273.36,0.0,0.0,90.0,Mist,mist,24-02-2016 06:00
,None,284.68,0.0,,90.0,Mist,mist,22-05-2013 20:00
5818.0,None,273.86,0.0,0.0,75.0,Snow,snow,08-04-2016 14:00
6180.0,None,291.82,0.0,0.0,1.0,Clear,sky is clear,04-05-2016 17:00
,None,289.65,0.0,0.0,1.0,Clear,sky is clear,24-07-2018 06:00
,None,275.18,0.34,0.0,,Rain,,19-01-2014 12:00
4514.0,None,,0.0,0.0,1.0,,sky is clear,30-12-2017 18:00
3745.0,None,253.87,0.0,0.0,20.0,Clouds,,
363.0,,275.09,0.0,0.0,90.0,Haze,haze,20-01-2017 03:00
1450.0,None,296.57,0.0,0.0,90.0,,overcast clouds,26-07-2014 00:00
3252.0,None,298.31,0.0,0.0,1.0,Clear,sky is clear,03-09-2015 20:00
5530.0,None,295.08,1.3,0.0,,,mist,27-07-2016 16:00
6069.0,None,281.73,0.0,0.0,90.0,Clouds,overcast clouds,05-10-2012 16:00
,None,,0.0,0.0,90.0,Clouds,overcast clouds,
368.0,None,276.15,0.0,0.0,75.0,Clouds,broken clouds,10-04-2016 03:00
3469.0,None,284.26,0.0,0.0,40.0,Clouds,scattered clouds,15-10-2015 19:00
833.0,None,289.15,0.0,0.0,40.0,Clouds,scattered clouds,26-05-2017 04:00
1746.0,None,256.06,0.0,0.0,40.0,Haze,haze,11-12-2012 22:00
3394.0,None,290.77,0.0,0.0,1.0,Clear,sky is clear,27-09-2015 09:00
652.0,None,286.72,0.0,0.0,1.0,Clear,sky is clear,13-05-2017 05:00
4207.0,None,275.02,0.0,0.0,90.0,,fog,27-11-2016 13:00
401.0,None,291.15,0.0,0.0,1.0,Mist,mist,20-08-2017 04:00
3190.0,None,294.27,,0.0,1.0,Clear,sky is clear,26-05-2016 21:00
423.0,None,292.55,0.0,0.0,1.0,Mist,mist,13-06-2017 01:00
333.0,None,287.24,0.25,0.0,1.0,Rain,light rain,17-07-2014 02:00
4389.0,None,272.16,0.0,0.0,,Snow,light snow,08-04-2018 16:00
3101.0,None,287.46,0.0,0.0,90.0,Mist,mist,14-04-2017 20:00
613.0,None,295.86,0.0,0.0,75.0,Mist,mist,01-09-2015 00:00
1752.0,None,292.5,0.0,0.0,0.0,,,12-08-2016 23:00
3556.0,None,291.44,0.0,0.0,90.0,Mist,mist,28-05-2016 18:00
559.0,None,283.22,0.0,0.0,90.0,Drizzle,drizzle,21-05-2017 05:00
3901.0,None,280.44,0.0,0.0,75.0,Clouds,broken clouds,14-11-2016 18:00
6202.0,None,278.86,0.0,0.0,40.0,Clouds,scattered clouds,27-02-2018 17:00
544.0,None,287.57,0.0,,0.0,Clear,Sky is Clear,11-08-2013 05:00
,None,277.89,0.0,0.0,90.0,Clouds,overcast clouds,30-10-2015 08:00
5964.0,None,259.1,0.0,0.0,90.0,Clouds,overcast clouds,14-01-2013 17:00
379.0,None,,0.0,0.0,20.0,Clouds,few clouds,18-02-2013 01:00
2084.0,None,293.22,0.0,0.0,40.0,Clouds,scattered clouds,29-07-2018 22:00
6593.0,None,271.01,0.0,0.0,1.0,Clear,sky is clear,18-02-2016 07:00
305.0,None,273.9,0.0,0.0,64.0,Snow,light snow,11-11-2013 03:00
644.0,None,288.85,,0.0,40.0,Mist,mist,28-05-2016 03:00
5027.0,None,,0.0,0.0,90.0,Drizzle,light intensity drizzle,30-03-2016 12:00
,None,278.89,0.0,0.0,90.0,Rain,light rain,29-09-2018 12:00
2173.0,None,273.95,0.0,0.0,90.0,Clouds,overcast clouds,25-12-2016 11:00
1254.0,,,0.0,0.0,1.0,Clear,sky is clear,06-06-2017 23:00
340.0,None,282.07,4.27,0.0,92.0,Drizzle,light intensity drizzle,15-10-2013 03:00
2418.0,,260.15,0.0,0.0,1.0,Clear,sky is clear,22-02-2014 22:00
5128.0,None,269.8,0.0,0.0,90.0,Clouds,overcast clouds,07-03-2013 13:00
5320.0,None,294.08,0.51,0.0,64.0,Rain,light rain,27-09-2013 11:00
,None,291.35,0.0,0.0,90.0,,mist,29-06-2017 08:00
,None,284.08,0.0,0.0,1.0,Clear,sky is clear,22-10-2017 01:00
6874.0,None,261.5,0.0,0.0,64.0,Clouds,broken clouds,12-11-2013 07:00
4452.0,,283.79,,0.0,90.0,Clouds,overcast clouds,20-10-2012 14:00
,,271.22,0.0,0.0,90.0,Snow,light snow,20-03-2018 21:00
4798.0,None,284.91,,0.0,90.0,Clouds,overcast clouds,12-04-2014 14:00
4239.0,None,283.79,,0.0,40.0,Clouds,scattered clouds,07-05-2017 10:00
2863.0,None,288.12,0.0,0.0,,Clear,sky is clear,11-11-2012 23:00
374.0,None,282.41,0.0,,75.0,Fog,fog,08-06-2014 04:00
6637.0,None,298.08,0.0,0.0,75.0,Clouds,,06-06-2018 17:00
3595.0,None,257.08,0.0,0.0,1.0,Clear,sky is clear,01-02-2018 19:00
346.0,None,283.98,0.0,,75.0,Rain,light rain,23-10-2015 02:00
3797.0,None,302.21,0.0,0.0,20.0,Clouds,few clouds,30-05-2014 19:00
4572.0,None,289.34,0.0,0.0,5.0,Clear,sky is clear,18-05-2016 10:00
4264.0,None,294.54,0.0,,75.0,Haze,haze,06-07-2015 18:00
5825.0,None,,0.0,0.0,88.0,Clouds,,
2910.0,None,294.08,0.0,0.0,75.0,Mist,mist,26-06-2018 20:00
328.0,None,283.15,0.0,0.0,1.0,Clear,sky is clear,04-10-2017 01:00
780.0,,296.39,0.25,0.0,75.0,Rain,,06-09-2016 04:00
2669.0,None,264.02,0.0,0.0,90.0,Clouds,,18-01-2013 21:00
444.0,,281.16,0.0,,90.0,Mist,mist,13-10-2015 00:00
,None,271.22,0.0,0.0,90.0,Mist,mist,
392.0,None,290.44,0.0,0.0,90.0,Rain,heavy intensity rain,
4354.0,None,265.9,0.0,0.0,90.0,Clouds,overcast clouds,16-02-2014 16:00
905.0,None,,0.0,,40.0,Mist,,
2979.0,,286.62,0.0,0.0,90.0,Clouds,overcast clouds,19-05-2018 19:00
4691.0,None,300.07,,0.0,40.0,Clouds,scattered clouds,22-05-2016 13:00
6103.0,None,289.35,0.0,0.0,75.0,Clouds,broken clouds,01-11-2016 16:00
4110.0,None,272.46,,0.0,90.0,Clouds,overcast clouds,16-04-2018 13:00
2736.0,,270.02,0.0,0.0,90.0,Mist,mist,22-02-2018 20:00
2225.0,None,290.33,0.0,0.0,90.0,,moderate rain,15-09-2016 22:00
2230.0,None,,0.0,0.0,75.0,Clouds,broken clouds,31-07-2016 12:00
2664.0,None,290.15,0.0,,90.0,Thunderstorm,proximity thunderstorm,30-06-2017 05:00
5652.0,None,286.42,0.0,0.0,90.0,Mist,mist,18-09-2017 17:00
,None,287.66,0.0,0.0,40.0,Clouds,scattered clouds,10-04-2014 18:00
6049.0,None,261.6,0.0,0.0,,Snow,light snow,13-12-2013 15:00
3307.0,None,257.01,0.0,0.0,90.0,Snow,light snow,15-01-2018 10:00
785.0,None,291.08,0.0,0.0,1.0,Mist,mist,19-07-2017 00:00
3058.0,None,283.53,0.0,0.0,1.0,Clear,sky is clear,21-04-2017 22:00
1508.0,None,286.42,0.0,0.0,90.0,Drizzle,light intensity drizzle,08-05-2017 22:00
5954.0,None,277.22,0.0,0.0,90.0,Fog,fog,09-04-2013 08:00
6257.0,None,290.42,,0.0,20.0,Clouds,,26-04-2018 15:00
419.0,None,295.62,0.0,0.0,1.0,,moderate rain,01-07-2018 03:00
5417.0,None,259.77,0.0,0.0,90.0,Clouds,overcast clouds,04-03-2014 06:00
832.0,None,283.55,0.0,0.0,1.0,Clear,sky is clear,13-10-2017 04:00
,None,282.36,0.0,0.0,1.0,Clear,sky is clear,04-12-2017 00:00
2912.0,None,294.23,0.0,,20.0,Clouds,few clouds,23-07-2017 21:00
394.0,None,268.36,0.0,0.0,90.0,Mist,mist,05-12-2017 03:00
2335.0,None,265.82,0.0,0.0,90.0,Mist,mist,28-12-2012 22:00
1957.0,None,271.15,0.0,0.0,,Clouds,overcast clouds,
,None,294.15,0.0,0.0,75.0,Clouds,broken clouds,12-05-2017 14:00
819.0,None,268.35,0.0,0.0,1.0,Mist,mist,13-11-2017 04:00
3485.0,None,300.78,0.0,0.0,36.0,Clouds,scattered clouds,01-08-2015 13:00
411.0,None,280.58,0.0,0.0,90.0,Mist,mist,31-10-2015 03:00
6317.0,None,300.41,,0.0,,Thunderstorm,proximity thunderstorm,16-09-2015 17:00
395.0,None,,0.0,0.0,64.0,Clouds,broken clouds,27-11-2013 01:00
,None,286.51,0.0,0.0,,Clear,,04-10-2017 19:00
4224.0,None,275.34,0.0,0.0,90.0,Clouds,overcast clouds,25-11-2016 15:00
1556.0,None,284.45,0.0,0.0,90.0,Clouds,overcast clouds,04-05-2014 22:00
3389.0,None,297.25,0.0,0.0,0.0,Clear,Sky is Clear,17-07-2016 19:00
652.0,None,265.69,,0.0,1.0,Clear,sky is clear,05-01-2013 05:00
477.0,None,288.85,0.51,0.0,90.0,Rain,light rain,04-06-2016 03:00
4550.0,None,274.36,0.0,0.0,1.0,Clear,sky is clear,17-02-2018 17:00
1712.0,None,294.99,0.0,0.0,1.0,Clear,sky is clear,18-09-2016 23:00
1403.0,None,256.9,0.0,0.0,1.0,Clear,sky is clear,12-12-2016 22:00
2431.0,None,296.86,0.0,0.0,20.0,Clouds,few clouds,30-07-2018 21:00
,None,295.65,0.0,0.0,40.0,Rain,moderate rain,13-07-2018 12:00
3170.0,None,,0.0,0.0,90.0,Rain,light rain,30-04-2016 22:00
,None,274.98,0.0,,90.0,Snow,light snow,
749.0,None,254.98,0.0,0.0,64.0,Clouds,broken clouds,01-01-2014 23:00
4444.0,None,,0.0,0.0,1.0,Clear,sky is clear,07-01-2017 12:00
6603.0,None,255.58,0.0,0.0,1.0,Clear,sky is clear,15-12-2016 16:00
4513.0,None,256.79,0.0,0.0,5.0,Clear,sky is clear,09-02-2018 10:00
6490.0,,,0.0,0.0,1.0,Clear,sky is clear,19-05-2017 07:00
5017.0,None,279.36,0.0,0.0,90.0,Drizzle,light intensity drizzle,10-04-2017 14:00
4567.0,None,286.557,0.0,0.0,92.0,Rain,moderate rain,20-02-2017 15:00
4390.0,None,284.96,0.0,0.0,75.0,Clouds,broken clouds,02-11-2016 12:00
4722.0,None,269.42,0.0,0.0,90.0,Snow,light snow,24-02-2017 09:00
2561.0,None,293.46,0.0,0.0,1.0,Smoke,smoke,06-07-2015 20:00
,None,272.15,0.0,0.0,75.0,Clouds,broken clouds,02-04-2016 13:00
3875.0,None,254.61,0.0,,1.0,,sky is clear,29-12-2017 06:00
1175.0,None,273.88,0.0,0.0,90.0,Mist,mist,24-11-2016 23:00
2118.0,,,,0.0,90.0,Rain,moderate rain,30-04-2017 21:00
4727.0,None,294.97,0.0,0.0,75.0,Clouds,broken clouds,27-06-2016 14:00
3166.0,None,269.19,0.0,0.0,1.0,Clear,sky is clear,09-03-2017 05:00
,,262.54,0.0,0.0,90.0,Haze,haze,15-01-2018 00:00
5690.0,None,,0.0,0.0,90.0,,haze,20-03-2018 15:00
2356.0,None,289.67,0.0,,1.0,Clear,sky is clear,01-07-2015 22:00
4669.0,,282.35,0.0,0.0,90.0,Rain,light rain,29-03-2017 18:00
4050.0,None,271.55,0.0,0.0,,Mist,mist,11-12-2017 07:00
6651.0,None,290.84,0.0,0.0,1.0,Clear,sky is clear,08-05-2018 07:00
271.0,,275.61,0.0,0.0,90.0,Rain,light rain,26-03-2017 04:00
5954.0,None,,0.0,0.0,1.0,Clear,sky is clear,22-03-2013 15:00
634.0,None,286.65,0.0,0.0,75.0,Clouds,,08-09-2017 00:00
3233.0,None,298.46,0.25,0.0,1.0,Rain,light rain,
3543.0,None,283.71,0.0,0.0,1.0,Clear,sky is clear,06-04-2017 19:00
,None,292.29,0.0,0.0,1.0,,mist,08-06-2017 04:00
,None,270.51,0.0,0.0,1.0,Clear,sky is clear,02-12-2017 05:00
1015.0,None,274.92,0.0,0.0,90.0,Clouds,overcast clouds,13-04-2014 23:00
2825.0,None,272.95,0.0,0.0,1.0,Haze,haze,28-03-2018 05:00
4300.0,,295.3,0.0,0.0,75.0,Rain,,06-09-2016 12:00
4264.0,None,283.28,0.0,0.0,1.0,Clear,sky is clear,12-11-2016 13:00
4212.0,None,292.15,0.0,0.0,40.0,Clouds,scattered clouds,15-05-2017 18:00
5758.0,None,293.66,0.0,0.0,12.0,Clouds,few clouds,29-07-2013 15:00
,None,259.29,0.0,0.0,90.0,Snow,heavy snow,20-02-2013 01:00
,None,294.0,0.0,0.0,75.0,Thunderstorm,proximity thunderstorm,29-05-2018 20:00
322.0,None,274.55,0.0,0.0,40.0,Drizzle,drizzle,31-01-2017 03:00
930.0,None,291.47,0.0,0.0,1.0,Clear,sky is clear,17-07-2018 04:00
471.0,None,275.55,0.0,,90.0,Rain,light rain,05-03-2018 01:00
755.0,None,296.82,0.0,0.0,1.0,Clear,,15-09-2017 00:00
601.0,None,252.51,0.0,0.0,1.0,Clear,sky is clear,13-01-2018 01:00
4511.0,None,271.36,0.0,0.0,20.0,Clouds,few clouds,14-03-2017 18:00
2931.0,None,282.25,0.0,0.0,5.0,,sky is clear,21-09-2018 21:00
5231.0,None,,0.0,0.0,5.0,Clear,sky is clear,
,None,269.88,0.0,0.0,90.0,Mist,mist,24-01-2016 08:00
398.0,None,291.22,0.0,0.0,1.0,Clear,sky is clear,02-07-2018 03:00
3175.0,None,274.46,0.38,0.0,64.0,Drizzle,light intensity drizzle,02-12-2013 21:00
,None,289.2,0.0,0.0,90.0,Clouds,overcast clouds,18-08-2015 07:00
3259.0,None,290.51,0.0,0.0,40.0,Clouds,scattered clouds,15-05-2016 19:00
2119.0,None,285.19,0.0,0.0,1.0,Mist,mist,12-09-2015 09:00
4200.0,None,,0.0,,90.0,Snow,snow,11-02-2013 13:00
777.0,None,270.59,0.0,0.0,,Clear,sky is clear,
4705.0,,286.91,0.0,0.0,1.0,Clear,sky is clear,11-09-2015 10:00
4846.0,None,300.18,,0.0,0.0,Clear,Sky is Clear,11-06-2014 18:00
2010.0,None,,0.0,0.0,75.0,Clouds,broken clouds,26-12-2012 21:00
6101.0,None,288.31,0.0,0.0,90.0,Fog,,19-09-2018 08:00
6039.0,None,279.22,0.0,0.0,90.0,Drizzle,light intensity drizzle,24-10-2017 06:00
1451.0,None,259.03,0.0,0.0,1.0,Clear,sky is clear,22-12-2012 07:00
,None,265.03,0.0,0.0,1.0,,sky is clear,02-03-2017 06:00
5397.0,None,266.77,0.0,0.0,5.0,Clear,sky is clear,03-02-2017 14:00
4291.0,None,291.36,0.0,0.0,1.0,Clear,sky is clear,17-10-2012 14:00
4621.0,None,272.02,0.0,0.0,90.0,Snow,heavy snow,08-12-2012 14:00
1924.0,None,287.0,1.83,0.0,,Thunderstorm,thunderstorm,08-05-2014 22:00
4944.0,None,265.22,0.0,0.0,90.0,Snow,heavy snow,03-01-2013 14:00
,None,256.71,0.0,0.0,90.0,Snow,heavy snow,17-02-2013 05:00
2673.0,None,267.07,0.0,0.0,90.0,Clouds,overcast clouds,12-12-2017 20:00
1488.0,None,274.65,0.0,0.0,90.0,Mist,mist,22-01-2017 07:00
5990.0,,298.96,0.0,0.0,1.0,Thunderstorm,proximity thunderstorm,29-05-2018 17:00
2623.0,None,265.15,0.0,0.0,1.0,Clear,sky is clear,24-11-2013 09:00
356.0,None,290.18,0.6,0.0,40.0,Rain,light rain,25-05-2016 03:00
2998.0,None,,0.0,0.0,8.0,Clear,sky is clear,10-06-2014 20:00
2205.0,None,,0.0,0.0,90.0,Snow,light snow,
3300.0,None,283.65,0.0,0.0,1.0,Clear,sky is clear,
4320.0,None,285.26,0.25,0.0,90.0,,light rain,25-09-2018 18:00
443.0,None,297.15,,0.0,1.0,Rain,light rain,16-09-2017 03:00
5681.0,None,279.27,0.0,0.0,75.0,,broken clouds,27-02-2017 15:00
1834.0,None,295.43,0.0,0.0,75.0,,broken clouds,10-06-2018 22:00
6075.0,None,289.28,0.0,0.0,90.0,Mist,mist,26-05-2016 06:00
2571.0,None,294.82,0.0,0.0,48.0,Clouds,scattered clouds,12-06-2016 21:00
1507.0,None,290.09,0.0,0.0,75.0,Rain,moderate rain,26-08-2017 00:00
1218.0,None,260.15,0.0,0.0,90.0,Snow,light snow,14-12-2013 06:00
5572.0,None,298.09,0.0,0.0,,Clouds,,25-07-2014 13:00
4503.0,None,,5.97,0.0,0.0,Thunderstorm,thunderstorm with rain,22-07-2013 10:00
3746.0,None,253.76,,0.0,,Clouds,broken clouds,15-12-2013 17:00
6883.0,None,263.22,0.0,0.0,75.0,Clouds,broken clouds,08-02-2018 16:00
303.0,None,250.36,0.0,0.0,1.0,Clear,sky is clear,31-12-2017 03:00
4941.0,None,283.63,0.25,0.0,90.0,Rain,light rain,12-10-2015 14:00
,None,287.12,0.0,0.0,75.0,Clouds,broken clouds,30-03-2014 16:00
4264.0,None,300.5,0.0,0.0,1.0,Haze,haze,
329.0,None,276.426,0.0,0.0,,Clouds,,31-10-2016 01:00
,None,263.24,0.0,0.0,,Clear,sky is clear,22-03-2014 23:00
,None,285.37,6.01,,90.0,,thunderstorm with rain,08-10-2015 05:00
5941.0,None,,0.0,0.0,48.0,Clouds,scattered clouds,26-06-2013 15:00
,None,292.64,0.0,0.0,8.0,Clear,sky is clear,25-07-2013 12:00
6312.0,None,285.85,0.0,0.0,90.0,Drizzle,,08-10-2015 16:00
5849.0,None,279.9,0.0,0.0,90.0,Mist,mist,09-04-2013 15:00
4411.0,None,286.557,0.0,0.0,92.0,Rain,moderate rain,20-02-2017 14:00
4739.0,None,274.3,1.27,0.0,64.0,,drizzle,03-12-2013 13:00
,,251.72,0.0,0.0,1.0,Clear,sky is clear,07-02-2014 08:00
3398.0,None,302.52,0.0,0.0,40.0,Clouds,scattered clouds,04-07-2017 17:00
5903.0,None,308.43,0.0,0.0,1.0,,sky is clear,29-06-2018 15:00
4623.0,None,297.888,0.0,0.0,0.0,Clear,,19-07-2016 15:00
472.0,None,,0.0,0.0,0.0,Clear,,14-05-2014 01:00
4925.0,None,292.49,0.0,0.0,,Clouds,broken clouds,30-09-2017 17:00
4720.0,None,286.82,0.0,0.0,90.0,Mist,mist,24-10-2012 11:00
1045.0,None,290.65,0.0,0.0,1.0,Mist,mist,
581.0,,268.55,0.0,0.0,90.0,Clouds,overcast clouds,27-12-2015 02:00
2125.0,None,277.81,0.0,0.0,75.0,Clouds,broken clouds,18-12-2017 21:00
6094.0,None,288.72,0.0,,90.0,Clouds,overcast clouds,23-10-2012 16:00
2229.0,None,,0.0,0.0,90.0,Clouds,overcast clouds,
,None,261.24,0.0,0.0,,Clouds,broken clouds,12-11-2013 06:00
2355.0,None,293.91,0.0,0.0,,Clear,sky is clear,06-07-2016 23:00
2531.0,None,283.43,0.0,0.0,90.0,Rain,moderate rain,23-05-2013 20:00
807.0,None,284.05,0.25,0.0,1.0,Rain,light rain,
1786.0,None,295.51,0.0,0.0,1.0,Clear,sky is clear,
1875.0,None,286.36,0.0,0.0,90.0,Rain,,
,None,274.35,0.0,,40.0,Clouds,scattered clouds,24-02-2016 20:00
3082.0,None,276.83,0.0,0.0,90.0,Clouds,overcast clouds,20-11-2013 20:00
4788.0,None,291.42,0.0,0.0,40.0,Drizzle,light intensity drizzle,24-09-2015 11:00
1270.0,None,282.85,0.0,0.0,90.0,Clouds,overcast clouds,13-04-2017 23:00
4105.0,,282.82,0.0,0.0,,Clear,sky is clear,06-05-2017 09:00
3703.0,,269.35,0.0,0.0,90.0,Snow,light snow,
5017.0,None,257.75,0.0,0.0,75.0,Snow,light snow,11-02-2016 09:00
308.0,None,270.03,0.0,0.0,1.0,,sky is clear,22-12-2016 02:00
2227.0,None,275.62,0.0,0.0,90.0,Drizzle,light intensity drizzle,30-11-2016 21:00
4523.0,None,299.12,0.0,0.0,5.0,Clear,sky is clear,21-05-2016 16:00
,None,288.86,0.0,0.0,90.0,Rain,,19-09-2018 04:00
3986.0,None,,0.0,0.0,90.0,Mist,mist,20-05-2017 17:00
4490.0,None,274.58,0.0,0.0,40.0,Clouds,scattered clouds,12-11-2017 15:00
2863.0,None,294.28,0.0,0.0,75.0,Clouds,broken clouds,09-06-2018 22:00
6083.0,None,,,,90.0,,heavy intensity rain,06-06-2018 07:00
3845.0,None,,0.0,0.0,1.0,Clear,sky is clear,29-12-2017 09:00
830.0,None,,0.0,0.0,,Clear,sky is clear,11-01-2016 04:00
4374.0,None,294.48,0.0,0.0,75.0,Clouds,broken clouds,18-06-2017 15:00
2727.0,None,,0.0,0.0,,Snow,heavy snow,15-04-2013 20:00
870.0,None,285.22,0.0,0.0,90.0,,overcast clouds,06-10-2015 04:00
3822.0,None,272.15,0.0,0.0,90.0,Snow,snow,
340.0,None,269.82,0.0,0.0,1.0,Clear,sky is clear,14-03-2018 01:00
2860.0,None,263.47,0.0,0.0,64.0,Clouds,broken clouds,17-12-2013 20:00
325.0,None,291.59,0.25,0.0,75.0,,mist,03-09-2018 04:00
3079.0,None,272.09,0.0,0.0,1.0,Clear,sky is clear,16-03-2018 22:00
4878.0,None,298.01,0.0,0.0,1.0,,sky is clear,02-09-2015 18:00
577.0,None,271.48,,0.0,1.0,,sky is clear,03-12-2017 02:00
,None,294.64,0.0,0.0,1.0,Mist,mist,19-09-2013 00:00
4387.0,None,287.45,0.0,0.0,0.0,Clear,Sky is Clear,29-09-2016 11:00
3041.0,,296.55,0.0,0.0,1.0,,sky is clear,06-05-2018 19:00
4874.0,None,297.25,,0.0,44.0,,scattered clouds,18-06-2013 18:00
552.0,None,280.36,0.0,0.0,1.0,Mist,mist,30-09-2017 02:00
